transaction_id,customer_id,product_id,quantity,transaction_date,payment_method,discount_pct,total_amount
TX306120,CUST100404,PROD200456,3,2023-01-05,Mobile Pay,10,3120.17
TX306121,CUST100976,PROD201506,4,2022-07-07,Credit Card,0,4756.44
TX306122,CUST100887,PROD201521,3,2022-02-19,Credit Card,5,1266.74
TX306123,CUST101264,PROD201050,1,2022-11-19,Mobile Pay,0,300.22
TX306124,CUST100855,PROD200396,1,2021-09-18,Debit Card,0,748.38
TX306125,CUST100443,PROD201211,3,2021-03-07,Debit Card,0,3673.26
TX306126,CUST100433,PROD200139,3,2024-03-10,Credit Card,10,919.94
TX306127,CUST101251,PROD200520,4,2021-05-03,Credit Card,20,2351.1
TX306128,CUST100508,PROD200745,2,2022-07-29,Credit Card,15,1712.68
TX306129,CUST101326,PROD200091,3,2021-10-07,Credit Card,20,288.79
TX306130,CUST100033,PROD200076,1,2021-08-16,Credit Card,0,1147.12
TX306131,CUST101025,PROD200851,4,2023-08-12,Credit Card,10,489.35
TX306132,CUST100361,PROD201267,1,2023-07-29,Credit Card,30,224.24
TX306133,CUST101218,PROD200844,4,2023-05-07,Debit Card,15,3990.31
TX306134,CUST100605,PROD200666,2,2021-12-17,Mobile Pay,0,1705.42
TX306135,CUST101331,PROD201753,2,2022-12-05,Cash,20,1455.98
TX306136,CUST100715,PROD200958,1,2022-03-27,Cash,10,408.81
TX306137,CUST100249,PROD200988,3,2022-08-28,Credit Card,0,3628.98
TX306138,CUST100146,PROD200796,3,2024-05-21,Credit Card,0,2312.67
TX306139,CUST101369,PROD201685,1,2021-11-18,Credit Card,0,353.71
TX306140,CUST100347,PROD200087,3,2024-07-30,Credit Card,10,2532.11
TX306141,CUST101277,PROD201641,3,2024-06-06,Debit Card,0,1879.32
TX306142,CUST100398,PROD200914,1,2021-12-15,Mobile Pay,5,372.9
TX306143,CUST101357,PROD201317,1,2024-03-29,Cash,30,494.12
TX306144,CUST101199,PROD200094,2,2024-02-07,Credit Card,20,580.3
TX306145,CUST100124,PROD201276,1,2022-04-16,Cash,5,809.03
TX306146,CUST100762,PROD200550,2,2021-06-27,Credit Card,10,2379.46
TX306147,CUST100397,PROD200398,2,2023-04-24,Credit Card,10,791.33
TX306148,CUST100130,PROD200766,4,2023-12-05,Debit Card,15,2846.85
TX306149,CUST100604,PROD201077,3,2023-09-29,Debit Card,20,491.16
TX306150,CUST100891,PROD200242,1,2022-03-20,Cash,15,1022.91
TX306151,CUST100821,PROD201133,3,2024-04-26,Credit Card,0,621.3
TX306152,CUST100901,PROD201789,4,2023-08-28,Credit Card,0,3081.88
TX306153,CUST100944,PROD200623,1,2023-08-06,Credit Card,15,223.39
TX306154,CUST101430,PROD201709,1,2022-07-26,Credit Card,15,37.67
TX306155,CUST100731,PROD200700,4,2021-01-30,Mobile Pay,10,3261.56
TX306156,CUST100333,PROD201244,3,2023-05-27,Mobile Pay,10,2087.07
TX306157,CUST101043,PROD201784,2,2022-05-21,Mobile Pay,0,1683.88
TX306158,CUST100204,PROD200563,4,2022-05-23,Credit Card,0,4064.8
TX306159,CUST100955,PROD200161,4,2022-11-02,Credit Card,5,83.37
TX306160,CUST100354,PROD200034,1,2023-06-09,Mobile Pay,30,794.66
TX306161,CUST101196,PROD200965,2,2024-04-01,Mobile Pay,15,1505.84
TX306162,CUST101212,PROD200036,4,2022-04-01,Credit Card,0,278.16
TX306163,CUST100823,PROD200845,3,2024-04-26,Cash,0,3419.1
TX306164,CUST101025,PROD200828,4,2021-11-02,Credit Card,0,4396.6
TX306165,CUST100940,PROD200622,3,2024-03-20,Mobile Pay,0,4183.83
TX306166,CUST100167,PROD201393,1,2021-01-11,Credit Card,0,1345.23
TX306167,CUST100367,PROD201200,4,2023-05-06,Mobile Pay,30,558.29
TX306168,CUST100535,PROD200520,3,2021-04-01,Credit Card,20,1763.33
TX306169,CUST100962,PROD201298,1,2021-03-24,Debit Card,5,499.03
TX306170,CUST100579,PROD201656,1,2023-08-22,Credit Card,5,1059.6
TX306171,CUST101393,PROD200104,1,2023-10-30,Credit Card,15,1102.87
TX306172,CUST100949,PROD200155,4,2021-03-10,Credit Card,10,401.51
TX306173,CUST101460,PROD200335,1,2023-05-22,Debit Card,10,797.38
TX306174,CUST100206,PROD201049,1,2023-12-24,Credit Card,15,548.02
TX306175,CUST101072,PROD200295,3,2023-03-19,Debit Card,5,705.23
TX306176,CUST100543,PROD201560,1,2023-09-09,Credit Card,30,538.76
TX306177,CUST100128,PROD201378,4,2021-07-20,Credit Card,10,1050.44
TX306178,CUST101470,PROD200885,2,2023-07-16,Debit Card,10,572.85
TX306179,CUST100613,PROD200068,1,2023-10-12,Credit Card,0,1149.65
TX306180,CUST100034,PROD201350,4,2022-05-08,Mobile Pay,30,292.26
TX306181,CUST100818,PROD200150,1,2021-06-20,Cash,0,1141.67
TX306182,CUST100198,PROD200856,4,2024-02-18,Cash,30,2859.33
TX306183,CUST100076,PROD200576,1,2021-01-26,Credit Card,20,1006.1
TX306184,CUST100368,PROD200661,3,2023-04-13,Credit Card,20,2307.5
TX306185,CUST100832,PROD201343,2,2022-03-23,Mobile Pay,10,862.06
TX306186,CUST100525,PROD200756,2,2021-09-29,Credit Card,10,1245.53
TX306187,CUST100348,PROD200451,4,2023-01-05,Cash,30,2364.35
TX306188,CUST100505,PROD200569,4,2022-08-29,Credit Card,30,623.34
TX306189,CUST100642,PROD201691,2,2022-05-05,Credit Card,15,2376.07
TX306190,CUST100237,PROD201135,3,2024-08-19,Debit Card,0,554.34
TX306191,CUST101303,PROD200634,3,2021-07-05,Mobile Pay,0,649.71
TX306192,CUST101455,PROD201485,1,2021-02-02,Credit Card,20,1031.76
TX306193,CUST100137,PROD200361,3,2023-09-10,Credit Card,10,482.46
TX306194,CUST101292,PROD200202,2,2024-10-02,Cash,0,2359.16
TX306195,CUST101224,PROD200486,2,2022-09-17,Credit Card,0,2247.74
TX306196,CUST101165,PROD201503,3,2021-11-28,Credit Card,0,1895.94
TX306197,CUST100611,PROD200003,3,2023-07-30,Credit Card,20,66.46
TX306198,CUST100679,PROD201152,2,2024-03-14,Debit Card,10,2190.94
TX306199,CUST100838,PROD201049,2,2024-04-10,Cash,0,1289.46
TX306200,CUST100937,PROD200800,2,2021-02-19,Mobile Pay,15,1689.56
TX306201,CUST100354,PROD200976,2,2023-07-21,Credit Card,20,2099.6
TX306202,CUST100577,PROD200026,2,2023-08-08,Credit Card,0,900.06
TX306203,CUST100846,PROD201065,3,2021-10-11,Credit Card,0,4432.5
TX306204,CUST101352,PROD200964,3,2023-04-11,Credit Card,5,1447.83
TX306205,CUST100558,PROD201606,1,2022-01-14,Credit Card,10,1257.33
TX306206,CUST100848,PROD200063,1,2023-01-29,Debit Card,30,812.32
TX306207,CUST101254,PROD201048,4,2024-07-07,Credit Card,0,5774.56
TX306208,CUST101331,PROD200071,1,2023-08-09,Debit Card,0,262.66
TX306209,CUST101169,PROD201505,3,2024-07-21,Mobile Pay,0,3082.05
TX306210,CUST101175,PROD200899,1,2021-01-03,Mobile Pay,10,1188.44
TX306211,CUST100139,PROD200267,1,2024-07-08,Credit Card,20,976.83
TX306212,CUST100662,PROD200094,3,2021-05-25,Credit Card,0,1088.07
TX306213,CUST100020,PROD200394,2,2023-02-28,Credit Card,10,1243.22
TX306214,CUST101277,PROD200868,3,2022-11-13,Mobile Pay,20,2284.87
TX306215,CUST100063,PROD200363,3,2023-12-24,Mobile Pay,0,2005.68
TX306216,CUST101241,PROD201338,4,2021-03-08,Cash,10,3126.96
TX306217,CUST101095,PROD200116,4,2022-08-31,Debit Card,0,2151.2
TX306218,CUST100989,PROD200163,4,2023-05-23,Credit Card,0,5840.88
TX306219,CUST100161,PROD200876,2,2022-07-07,Mobile Pay,0,121.68
TX306220,CUST100129,PROD200789,1,2024-06-08,Mobile Pay,10,1170.28
TX306221,CUST100580,PROD200576,4,2024-01-16,Cash,0,5030.48
TX306222,CUST100224,PROD200305,3,2024-03-24,Credit Card,5,1676.31
TX306223,CUST100579,PROD200771,4,2022-03-01,Credit Card,5,2248.12
TX306224,CUST101477,PROD201763,3,2021-06-15,Credit Card,10,2545.67
TX306225,CUST100982,PROD200199,2,2024-06-24,Mobile Pay,20,2357.26
TX306226,CUST101004,PROD201755,4,2022-11-19,Mobile Pay,0,238.4
TX306227,CUST101407,PROD200179,3,2021-04-23,Credit Card,5,2979.22
TX306228,CUST100106,PROD200357,1,2023-11-21,Debit Card,5,981.76
TX306229,CUST100620,PROD200739,2,2024-10-13,Credit Card,0,2568.92
TX306230,CUST100839,PROD201275,3,2023-01-16,Credit Card,5,554.15
TX306231,CUST101126,PROD201322,1,2021-04-16,Credit Card,0,514.32
TX306232,CUST101164,PROD200429,1,2021-08-16,Credit Card,0,1220.66
TX306233,CUST100576,PROD201027,3,2023-02-24,Credit Card,0,2024.04
TX306234,CUST101157,PROD200652,4,2023-01-19,Credit Card,20,456.06
TX306235,CUST100198,PROD200677,1,2023-08-12,Cash,0,1312.54
TX306236,CUST100509,PROD200253,2,2024-06-21,Credit Card,0,1331.12
TX306237,CUST100666,PROD200940,1,2021-03-25,Cash,5,420.01
TX306238,CUST100078,PROD201688,4,2023-01-19,Debit Card,15,3155.57
TX306239,CUST100893,PROD201602,2,2023-01-21,Cash,0,1460.54
TX306240,CUST100511,PROD201590,2,2021-12-25,Mobile Pay,15,1504.4
TX306241,CUST100249,PROD201119,2,2024-08-20,Credit Card,0,602.12
TX306242,CUST100888,PROD200166,3,2024-02-19,Credit Card,10,3920.7
TX306243,CUST101023,PROD201354,1,2021-05-18,Credit Card,0,1495.71
TX306244,CUST100598,PROD200964,4,2024-02-23,Credit Card,0,2032.04
TX306245,CUST100752,PROD200853,3,2022-02-24,Credit Card,10,2714.66
TX306246,CUST100599,PROD201085,3,2021-10-11,Debit Card,0,177.39
TX306247,CUST100974,PROD200173,2,2022-11-17,Cash,0,228.7
TX306248,CUST100482,PROD201276,3,2022-05-04,Debit Card,5,2427.09
TX306249,CUST100835,PROD201484,1,2024-01-11,Credit Card,30,137.01
TX306250,CUST100171,PROD200623,3,2021-08-21,Credit Card,0,788.43
TX306251,CUST100868,PROD201238,3,2024-08-22,Credit Card,0,3738.42
TX306252,CUST100016,PROD201262,2,2023-09-07,Debit Card,10,292.63
TX306253,CUST101317,PROD200414,2,2024-04-03,Credit Card,10,839.09
TX306254,CUST100393,PROD200738,3,2022-03-06,Mobile Pay,10,606.45
TX306255,CUST101242,PROD201765,2,2022-04-07,Debit Card,5,2759.16
TX306256,CUST100233,PROD201768,4,2022-10-19,Credit Card,5,2386.25
TX306257,CUST101413,PROD200674,4,2022-12-24,Credit Card,0,5758.36
TX306258,CUST100247,PROD200125,4,2022-07-02,Credit Card,15,1617.14
TX306259,CUST100051,PROD200940,3,2023-10-29,Mobile Pay,0,1326.36
TX306260,CUST100014,PROD200252,1,2024-10-25,Mobile Pay,0,231.43
TX306261,CUST101347,PROD201734,1,2023-05-17,Credit Card,0,766.29
TX306262,CUST100440,PROD200196,2,2022-07-22,Cash,0,1888.98
TX306263,CUST101135,PROD201657,1,2021-04-22,Credit Card,0,1270.61
TX306264,CUST100695,PROD200412,1,2021-05-10,Credit Card,10,396.6
TX306265,CUST100006,PROD201479,3,2023-02-03,Debit Card,5,1230.12
TX306266,CUST100825,PROD200775,2,2022-12-09,Mobile Pay,20,93.55
TX306267,CUST101268,PROD201077,1,2023-07-16,Credit Card,5,194.42
TX306268,CUST101471,PROD201670,4,2023-09-23,Credit Card,0,1298.16
TX306269,CUST101388,PROD201362,2,2023-10-24,Debit Card,5,1083.99
TX306270,CUST101390,PROD201382,2,2023-12-15,Mobile Pay,0,224.72
TX306271,CUST101310,PROD201174,2,2021-09-09,Debit Card,0,1585.02
TX306272,CUST101129,PROD201123,4,2023-08-21,Credit Card,30,1247.68
TX306273,CUST101036,PROD200233,1,2023-12-26,Mobile Pay,5,1370.84
TX306274,CUST101169,PROD201567,4,2024-10-21,Mobile Pay,10,4507.2
TX306275,CUST100477,PROD201085,2,2023-12-28,Cash,20,94.61
TX306276,CUST100630,PROD200195,2,2022-08-22,Cash,0,2788.92
TX306277,CUST100714,PROD200541,3,2023-07-15,Cash,15,2814.18
TX306278,CUST100114,PROD201778,3,2024-06-25,Credit Card,15,1189.91
TX306279,CUST100508,PROD201129,3,2023-01-24,Credit Card,15,793.18
TX306280,CUST101175,PROD200294,3,2024-10-10,Debit Card,0,75.63
TX306281,CUST100056,PROD200644,2,2021-05-15,Mobile Pay,30,77.21
TX306282,CUST100381,PROD201474,4,2022-01-21,Mobile Pay,0,2352.28
TX306283,CUST101180,PROD201557,3,2023-07-27,Credit Card,15,1516.61
TX306284,CUST100951,PROD200155,4,2021-06-28,Credit Card,0,446.12
TX306285,CUST101156,PROD200405,3,2021-06-14,Mobile Pay,20,155.98
TX306286,CUST101186,PROD200895,1,2023-03-12,Debit Card,0,1041.48
TX306287,CUST100274,PROD200725,3,2022-01-02,Credit Card,10,2590.62
TX306288,CUST101100,PROD200737,4,2022-08-14,Debit Card,20,989.12
TX306289,CUST100043,PROD200796,3,2021-06-07,Credit Card,0,2312.67
TX306290,CUST100717,PROD201706,1,2021-08-12,Mobile Pay,0,377.15
TX306291,CUST100317,PROD200553,4,2021-12-04,Cash,0,1789.0
TX306292,CUST100533,PROD201595,4,2022-07-20,Mobile Pay,0,3007.32
TX306293,CUST101177,PROD200374,4,2021-08-18,Credit Card,5,1060.92
TX306294,CUST100236,PROD201612,2,2021-10-31,Cash,5,190.19
TX306295,CUST100892,PROD200454,4,2023-10-14,Debit Card,0,2973.2
TX306296,CUST100516,PROD200201,2,2021-11-05,Credit Card,10,2498.11
TX306297,CUST101244,PROD201755,1,2022-02-23,Debit Card,0,59.6
TX306298,CUST101333,PROD201475,4,2023-12-03,Mobile Pay,20,1961.22
TX306299,CUST101200,PROD201210,4,2024-07-08,Debit Card,20,2312.93
TX306300,CUST101243,PROD201631,4,2021-02-16,Credit Card,10,3280.57
TX306301,CUST100037,PROD200853,1,2022-08-24,Mobile Pay,20,804.34
TX306302,CUST100653,PROD200723,2,2023-05-04,Credit Card,20,1520.88
TX306303,CUST101454,PROD201391,3,2024-10-29,Cash,5,1045.18
TX306304,CUST100746,PROD200339,1,2024-01-14,Cash,30,138.06
TX306305,CUST101226,PROD200261,1,2021-09-28,Cash,30,339.15
TX306306,CUST100840,PROD201612,1,2023-08-29,Debit Card,0,100.1
TX306307,CUST100447,PROD200542,2,2022-12-12,Credit Card,5,874.65
TX306308,CUST100683,PROD200550,2,2023-05-11,Mobile Pay,0,2643.84
TX306309,CUST100124,PROD201329,2,2023-06-29,Credit Card,10,1901.03
TX306310,CUST101088,PROD201749,2,2024-08-13,Debit Card,15,564.57
TX306311,CUST100792,PROD200637,2,2021-02-13,Credit Card,20,311.41
TX306312,CUST100783,PROD200164,4,2022-08-21,Credit Card,10,2378.99
TX306313,CUST101267,PROD200757,3,2022-01-23,Debit Card,5,1558.81
TX306314,CUST100225,PROD200620,3,2021-05-09,Cash,0,1322.76
TX306315,CUST100464,PROD201111,2,2021-02-15,Credit Card,0,2960.22
TX306316,CUST100642,PROD201223,2,2022-04-21,Credit Card,5,650.79
TX306317,CUST100292,PROD201294,4,2023-12-01,Debit Card,15,4256.94
TX306318,CUST100720,PROD200050,2,2024-08-13,Cash,15,1350.53
TX306319,CUST101404,PROD200488,4,2022-11-19,Credit Card,20,2211.71
TX306320,CUST100755,PROD200197,4,2023-04-24,Debit Card,15,2024.5
TX306321,CUST100165,PROD201046,1,2024-03-31,Credit Card,0,1431.82
TX306322,CUST100768,PROD200664,1,2022-12-04,Credit Card,0,270.23
TX306323,CUST101241,PROD201246,2,2024-09-04,Debit Card,5,363.7
TX306324,CUST101006,PROD201244,4,2024-08-16,Cash,0,3091.96
TX306325,CUST100870,PROD200662,2,2022-10-31,Credit Card,0,173.5
TX306326,CUST101298,PROD200265,1,2023-09-23,Debit Card,0,606.99
TX306327,CUST101075,PROD200072,1,2024-04-30,Debit Card,0,1129.74
TX306328,CUST101397,PROD200076,1,2024-09-25,Debit Card,5,1089.76
TX306329,CUST101386,PROD200543,1,2023-12-22,Debit Card,0,268.18
TX306330,CUST100566,PROD200880,1,2024-01-29,Credit Card,0,1497.34
TX306331,CUST101037,PROD200434,2,2023-07-01,Debit Card,0,2083.22
TX306332,CUST101363,PROD201088,2,2023-07-27,Cash,5,334.57
TX306333,CUST100601,PROD200356,1,2022-09-15,Credit Card,10,414.66
TX306334,CUST101112,PROD200935,2,2024-03-07,Credit Card,30,1280.76
TX306335,CUST100904,PROD200017,1,2021-09-28,Debit Card,0,1209.38
TX306336,CUST100040,PROD200675,1,2022-09-20,Cash,0,580.82
TX306337,CUST101327,PROD201589,1,2021-12-18,Cash,10,1252.05
TX306338,CUST101291,PROD200574,2,2022-06-17,Debit Card,0,1586.68
TX306339,CUST101161,PROD201792,2,2022-04-10,Debit Card,5,183.62
TX306340,CUST101029,PROD200750,4,2023-09-19,Debit Card,15,2591.31
TX306341,CUST100241,PROD201459,2,2023-02-01,Credit Card,0,1455.34
TX306342,CUST100161,PROD200995,2,2022-08-14,Credit Card,0,2735.8
TX306343,CUST101018,PROD201464,3,2021-04-07,Mobile Pay,0,3575.4
TX306344,CUST100691,PROD201032,1,2021-10-31,Mobile Pay,0,363.37
TX306345,CUST100808,PROD201493,1,2022-12-25,Cash,0,1439.64
TX306346,CUST100978,PROD200631,2,2022-08-06,Credit Card,0,2159.78
TX306347,CUST100517,PROD201371,2,2023-07-23,Debit Card,10,2354.22
TX306348,CUST100897,PROD201625,4,2021-12-07,Debit Card,0,5292.4
TX306349,CUST100782,PROD200371,3,2024-06-20,Debit Card,0,3997.11
TX306350,CUST101424,PROD200969,1,2021-11-26,Cash,5,19.91
TX306351,CUST100783,PROD201198,1,2024-01-02,Credit Card,5,151.57
TX306352,CUST101179,PROD201538,2,2022-08-08,Credit Card,5,2644.12
TX306353,CUST100084,PROD201153,2,2022-01-09,Cash,5,2795.98
TX306354,CUST101033,PROD201589,3,2021-12-26,Mobile Pay,10,3756.16
TX306355,CUST100137,PROD201316,1,2024-09-26,Mobile Pay,5,769.03
TX306356,CUST100753,PROD201719,3,2021-11-11,Cash,5,487.46
TX306357,CUST100905,PROD200352,1,2021-11-27,Credit Card,0,138.83
TX306358,CUST100712,PROD200223,2,2022-05-03,Credit Card,30,112.6
TX306359,CUST100155,PROD201547,3,2021-08-28,Credit Card,0,2202.42
TX306360,CUST100407,PROD200953,4,2021-03-26,Debit Card,20,3234.94
TX306361,CUST100786,PROD201730,2,2022-10-11,Credit Card,0,562.92
TX306362,CUST101248,PROD201782,4,2024-03-22,Debit Card,10,1914.08
TX306363,CUST100579,PROD201532,4,2021-09-17,Mobile Pay,5,1778.29
TX306364,CUST101207,PROD200367,4,2023-06-22,Credit Card,0,3334.72
TX306365,CUST101218,PROD201689,1,2022-06-18,Credit Card,10,1027.97
TX306366,CUST100553,PROD201613,4,2023-01-28,Credit Card,5,1274.94
TX306367,CUST100395,PROD201675,1,2022-01-13,Credit Card,0,767.82
TX306368,CUST101157,PROD201523,3,2022-02-25,Debit Card,0,726.48
TX306369,CUST101332,PROD201113,2,2024-02-26,Cash,0,1956.1
TX306370,CUST100809,PROD200655,1,2021-03-13,Debit Card,0,422.81
TX306371,CUST100961,PROD201095,1,2024-09-25,Mobile Pay,0,1344.0
TX306372,CUST100541,PROD200432,3,2022-10-12,Credit Card,30,2940.69
TX306373,CUST101032,PROD201712,3,2022-12-06,Debit Card,5,3881.39
TX306374,CUST100986,PROD201371,2,2021-10-30,Debit Card,10,2354.22
TX306375,CUST100169,PROD201286,3,2023-02-03,Credit Card,10,63.67
TX306376,CUST100289,PROD201294,1,2023-07-08,Credit Card,30,876.43
TX306377,CUST101191,PROD200508,2,2024-01-11,Debit Card,5,981.01
TX306378,CUST101367,PROD200507,2,2021-11-29,Credit Card,5,1124.65
TX306379,CUST101168,PROD200616,2,2023-12-29,Mobile Pay,0,2959.12
TX306380,CUST101436,PROD200419,4,2022-09-10,Credit Card,10,772.38
TX306381,CUST100739,PROD201095,4,2021-09-06,Credit Card,15,4569.6
TX306382,CUST100587,PROD200073,1,2021-02-21,Credit Card,0,1367.83
TX306383,CUST100734,PROD201678,4,2023-04-09,Debit Card,5,2749.68
TX306384,CUST100456,PROD201526,3,2023-10-20,Credit Card,0,98.64
TX306385,CUST100700,PROD200573,2,2021-10-25,Credit Card,0,132.44
TX306386,CUST100978,PROD200145,1,2023-07-28,Credit Card,0,128.69
TX306387,CUST101325,PROD200045,3,2022-10-18,Credit Card,5,4258.64
TX306388,CUST100045,PROD201764,2,2021-11-16,Credit Card,10,820.31
TX306389,CUST101040,PROD201128,3,2021-01-09,Credit Card,0,2363.07
TX306390,CUST101383,PROD201132,4,2024-01-24,Cash,5,131.06
TX306391,CUST101284,PROD201340,3,2023-11-06,Debit Card,10,1125.39
TX306392,CUST101146,PROD200120,4,2022-11-10,Credit Card,0,2747.48
TX306393,CUST100230,PROD201522,3,2024-08-18,Credit Card,20,786.31
TX306394,CUST100949,PROD201066,1,2022-08-29,Mobile Pay,0,48.11
TX306395,CUST100636,PROD200098,4,2023-08-29,Cash,0,3061.0
TX306396,CUST100111,PROD200705,4,2022-08-17,Cash,0,5618.72
TX306397,CUST100592,PROD200310,2,2024-03-20,Credit Card,5,1471.42
TX306398,CUST101269,PROD201237,4,2024-09-27,Credit Card,0,5021.56
TX306399,CUST100858,PROD201486,2,2021-10-29,Cash,10,1609.69
TX306400,CUST100390,PROD201764,4,2024-03-03,Credit Card,20,1458.34
TX306401,CUST100391,PROD200422,4,2023-06-25,Credit Card,0,588.68
TX306402,CUST100327,PROD201412,4,2022-11-25,Credit Card,20,473.22
TX306403,CUST101238,PROD201720,4,2021-08-19,Credit Card,10,1517.26
TX306404,CUST100746,PROD201135,2,2023-09-08,Credit Card,0,369.56
TX306405,CUST100366,PROD200271,1,2021-03-24,Debit Card,10,136.17
TX306406,CUST100081,PROD200824,3,2021-10-13,Cash,0,435.78
TX306407,CUST100805,PROD201125,4,2024-10-20,Credit Card,10,1222.6
TX306408,CUST100821,PROD200209,4,2024-02-03,Credit Card,20,248.32
TX306409,CUST101099,PROD200738,1,2021-08-28,Debit Card,30,157.23
TX306410,CUST100951,PROD200792,2,2022-09-23,Credit Card,0,363.9
TX306411,CUST100371,PROD201045,3,2021-02-20,Cash,0,1746.9
TX306412,CUST101288,PROD200759,1,2023-04-03,Cash,20,750.75
TX306413,CUST100263,PROD200158,1,2024-06-18,Credit Card,15,135.79
TX306414,CUST100109,PROD200740,1,2022-03-28,Credit Card,15,869.52
TX306415,CUST100306,PROD200342,1,2023-07-03,Cash,10,410.02
TX306416,CUST101223,PROD201423,4,2023-01-02,Credit Card,10,2655.22
TX306417,CUST100225,PROD201477,3,2021-07-09,Credit Card,10,627.75
TX306418,CUST100184,PROD200698,4,2022-10-31,Credit Card,15,3421.01
TX306419,CUST100963,PROD201166,1,2021-04-23,Mobile Pay,0,516.09
TX306420,CUST100030,PROD200396,3,2024-05-30,Mobile Pay,10,2020.63
TX306421,CUST100613,PROD200535,1,2024-08-06,Debit Card,5,1212.21
TX306422,CUST100098,PROD200140,2,2022-02-04,Credit Card,20,1121.49
TX306423,CUST101362,PROD200960,1,2024-04-09,Debit Card,20,329.31
TX306424,CUST100810,PROD200239,1,2023-12-15,Credit Card,0,981.51
TX306425,CUST101289,PROD200291,2,2022-03-31,Credit Card,15,1984.09
TX306426,CUST100651,PROD200816,4,2022-07-24,Debit Card,30,2571.07
TX306427,CUST100813,PROD200081,3,2022-02-05,Cash,0,3317.1
TX306428,CUST101373,PROD200559,1,2021-02-16,Credit Card,20,64.51
TX306429,CUST101019,PROD200869,1,2021-06-21,Mobile Pay,5,155.01
TX306430,CUST100977,PROD200170,2,2024-01-08,Credit Card,0,1712.74
TX306431,CUST101480,PROD201797,3,2023-07-02,Debit Card,15,1693.05
TX306432,CUST100087,PROD200976,2,2024-10-18,Cash,20,2099.6
TX306433,CUST101086,PROD200579,1,2024-10-07,Credit Card,0,161.27
TX306434,CUST100921,PROD200525,4,2021-06-28,Credit Card,15,3453.07
TX306435,CUST101410,PROD200541,4,2023-11-15,Credit Card,0,4414.4
TX306436,CUST101482,PROD200109,3,2023-03-19,Mobile Pay,0,607.17
TX306437,CUST100585,PROD201235,1,2022-02-03,Debit Card,0,144.48
TX306438,CUST100817,PROD201799,2,2023-10-02,Credit Card,0,1266.02
TX306439,CUST100931,PROD201461,1,2022-10-13,Cash,30,376.55
TX306440,CUST101292,PROD200321,2,2024-05-20,Debit Card,10,1848.11
TX306441,CUST100796,PROD200899,2,2024-05-24,Credit Card,15,2244.83
TX306442,CUST101018,PROD200713,3,2023-11-14,Debit Card,0,2122.86
TX306443,CUST101012,PROD999999,2,2021-04-25,Credit Card,5,1873.44
TX306444,CUST100972,PROD200955,3,2024-09-27,Credit Card,0,1803.72
TX306445,CUST100632,PROD200375,4,2023-01-10,Credit Card,10,2341.19
TX306446,CUST100345,PROD201076,3,2023-03-26,Credit Card,0,3560.85
TX306447,CUST100723,PROD201519,3,2021-10-30,Debit Card,0,1489.68
TX306448,CUST100900,PROD201279,3,2023-05-26,Credit Card,20,621.91
TX306449,CUST101101,PROD200585,4,2023-01-28,Credit Card,0,2147.52
TX306450,CUST101388,PROD201243,3,2023-03-02,Mobile Pay,10,1948.67
TX306451,CUST101037,PROD201678,2,2023-02-03,Credit Card,0,1447.2
TX306452,CUST100135,PROD200099,2,2021-01-25,Credit Card,0,962.18
TX306453,CUST101327,PROD200128,3,2022-08-06,Cash,0,2129.07
TX306454,CUST100396,PROD200917,2,2022-12-08,Mobile Pay,20,2196.34
TX306455,CUST100791,PROD200218,3,2022-12-21,Credit Card,20,2379.62
TX306456,CUST100078,PROD200476,4,2022-09-23,Cash,0,2747.84
TX306457,CUST100704,PROD201481,2,2023-07-02,Debit Card,10,1984.48
TX306458,CUST100981,PROD200021,3,2024-02-23,Cash,5,2447.52
TX306459,CUST101441,PROD201713,1,2021-06-29,Cash,0,1270.42
TX306460,CUST101265,PROD200559,4,2022-03-18,Debit Card,0,322.56
TX306461,CUST101074,PROD200628,1,2023-06-29,Mobile Pay,5,391.47
TX306462,CUST100743,PROD201018,3,2023-05-02,Mobile Pay,10,2254.39
TX306463,CUST100383,PROD201352,2,2023-06-26,Credit Card,0,1574.64
TX306464,CUST100374,PROD201714,3,2022-08-15,Mobile Pay,10,1993.19
TX306465,CUST100205,PROD201503,2,2021-12-02,Credit Card,30,884.77
TX306466,CUST100488,PROD200338,3,2023-05-19,Cash,0,3659.58
TX306467,CUST101404,PROD200178,3,2023-04-29,Cash,0,655.56
TX306468,CUST100880,PROD200420,2,2021-10-13,Credit Card,20,1309.68
TX306469,CUST101334,PROD201505,2,2024-04-17,Credit Card,0,2054.7
TX306470,CUST101398,PROD201006,3,2024-05-09,Mobile Pay,15,3588.84
TX306471,CUST100631,PROD200048,1,2021-06-26,Credit Card,10,658.48
TX306472,CUST100591,PROD200766,4,2021-10-22,Credit Card,0,3349.24
TX306473,CUST101065,PROD200029,1,2022-03-02,Debit Card,0,788.61
TX306474,CUST100532,PROD200084,1,2022-09-14,Credit Card,5,674.63
TX306475,CUST100521,PROD200788,1,2023-08-31,Cash,0,346.57
TX306476,CUST100824,PROD201525,1,2023-12-12,Credit Card,20,130.67
TX306477,CUST101176,PROD201569,2,2022-11-18,Mobile Pay,5,990.77
TX306478,CUST101335,PROD200328,1,2021-05-16,Mobile Pay,0,427.91
TX306479,CUST101317,PROD200609,4,2024-04-24,Debit Card,0,4364.44
TX306480,CUST100597,PROD200433,2,2023-02-09,Debit Card,15,2190.99
